,%top,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield
161,1.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,95
162,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,140.6915573,FC(C=C1)=CC=C1B(O)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,92
163,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,153.9076176,BrC(C=C1)=CC=C1B(O)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,88
164,1.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,175.2785624,OB(C1=CC=C(C=CC=C2)C2=C1)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,93
165,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,25.82562149,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(COC)(C)C)cccc2)=O,60,5,96
166,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,28.54319701,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cc(Br)cc2)=O,60,5,81
167,15.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C(N1CC2=CC=CC=C2)C=CC1=O,50,3,88
168,24,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,13.6490287,0,17.16241953,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.20,1.5,3.3,dioxane,COC1=CC=C(/C=C/C#N)C=C1,20,1,74
169,96,0.04,0,0,0,0,0,0,1,374.1518092,126.4242704,252.8485409,252.8485409,0,0,0,126.4242704,0,0,32.69197045,357.4305869,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.21,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,99
170,91.5,0,0,0,0,0,0,0,1,438.2042387,155.1469416,310.2938831,310.2938831,0,0,0,155.1469416,0,0,32.69197045,414.8759291,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.22,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,98
171,0.5,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,47.85432862,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C(C)(C)C)C)=O,50,6,95
172,0.5,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,29.3978241,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6,94
173,3.5,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,29.3978241,0,Lam,151.9199836,OB(O)C1=C(C)C=CC=C1,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6,90
174,2.5,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,29.3978241,0,Lam,149.8350664,ClC1=CC(B(O)O)=CC=C1,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6,92
175,2.5,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,29.3978241,0,Lam,170.1226604,FC(C1=CC=C(B(O)O)C=C1)(F)F,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6,94
176,2,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,29.3978241,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6,95
177,3.5,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,29.3978241,0,Lam,175.2785624,OB(C1=CC=C2C=CC=CC2=C1)O,1.5,L3.23,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6,96
178,1.5,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,51.52346023,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.23,2.5,5.5,dioxane,CC(/C=C/[Si](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3)=O,50,12,91
179,1,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,20.77331772,0,29.3978241,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.23,1.5,3.3,dioxane,CCC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6,89
180,7,-0.09,0,0,-0.09,0,0,0,0,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.23,1.5,3.3,dioxane,O=C1C=CCC1,50,1,94
181,4.2,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,20.06761165,0,29.3978241,0,Lam,152.7447171,O=C1C=CCC/C1=C(C)\C,1.5,L3.23,1.5,3.3,dioxane/H2O,O=C(/C=C/[Si](C)(C1=CC=CC=C1)C)C2=CC=CC=C2,50,6,94
182,6.5,-0.09,0,0,-0.09,0,0,0,0,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.23,1.5,3.3,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,20,20,91
183,2.5,-0.09,0,0,-0.09,0,0,0,1,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,17.77754503,0,29.3978241,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.23,1.5,3.3,dioxane/H2O,CCOC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6,88
184,17.5,-0.09,0,0,-0.09,0,0,0,0,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.23,1.5,3.3,dioxane/H2O,O=C1C=CCCO1,30,3,79
185,4,-0.09,0,0,-0.09,0,0,0,0,286.1721507,94.18429025,188.3685805,188.3685805,0,0,0,94.18429025,0,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.23,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,99
186,95,0,0,-0.09,0,-0.09,-0.09,0,1,286.1721507,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,32.69197045,292.9506265,0,[Rh(C2H4)2Cl]2,20.52673517,0,21.5742147,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20,92
187,94.5,0,0,-0.09,0,-0.09,-0.09,0,1,286.1721507,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,32.69197045,292.9506265,0,[Rh(C2H4)2Cl]2,20.52673517,0,21.5742147,0,Lam,151.9199836,CC(C=C1)=CC=C1B(O)O,2,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20,83
188,93.5,0,0,-0.09,0,-0.09,-0.09,0,1,286.1721507,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,32.69197045,292.9506265,0,[Rh(C2H4)2Cl]2,20.52673517,0,21.5742147,0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,2,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20,93
189,96,0,0,-0.09,0,-0.09,-0.09,0,1,286.1721507,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,32.69197045,292.9506265,0,[Rh(C2H4)2Cl]2,20.52673517,0,21.5742147,0,Lam,169.2159688,CC1=CC(C)=CC(B(O)O)=C1,2,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20,84
190,94.5,0,0,-0.09,0,-0.09,-0.09,0,1,286.1721507,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,32.69197045,292.9506265,0,[Rh(C2H4)2Cl]2,20.52673517,0,21.5742147,0,Lam,175.2785624,OB(C1=CC=C(C=CC=C2)C2=C1)O,2,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20,83
191,92.5,0,0,-0.09,0,-0.09,-0.09,0,1,286.1721507,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,32.69197045,292.9506265,0,[Rh(C2H4)2Cl]2,19.84482684,0,21.5742147,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N1C=CC=C1,50,20,92
192,96,0,0,-0.09,0,-0.09,-0.09,0,1,286.1721507,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,32.69197045,292.9506265,0,[Rh(C2H4)2Cl]2,18.37582915,0,21.5742147,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.25,1.5,3.3,dioxane/H2O,O=C(/C=C/C)NCC1=CC=CC=C1,50,20,92
193,93.5,0,0,-0.09,0,-0.09,-0.09,0,1,286.1721507,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,32.69197045,292.9506265,0,[Rh(C2H4)2Cl]2,20.52673517,0,18.72206172,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.25,1.5,3.3,dioxane/H2O,CON(C)C(/C=C/CCC)=O,50,20,86
194,93,0,0,-0.09,0,-0.09,-0.09,0,1,286.1721507,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,32.69197045,292.9506265,0,[Rh(C2H4)2Cl]2,20.52673517,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.25,1.5,3.3,dioxane/H2O,CON(C)C(/C=C/C(C)C)=O,50,20,74
195,90,0,0,-0.09,0,-0.09,-0.09,0,1,286.1721507,0,0,0,0,94.18429025,188.3685805,0,0,94.18429025,32.69197045,292.9506265,0,[Rh(C2H4)2Cl]2,20.52673517,0,17.16241953,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.25,1.5,3.3,dioxane/H2O,CON(C)C(/C=C/C1=CC=C(OC)C=C1)=O,50,20,91
196,0.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.2,L3.26,0.9,2,DCM,O=C1C=CCC1,25,1,100
197,16.5,-0.01,-0.17,0,-0.01,-0.17,0,0,1,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,20.77331772,0,21.5742147,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.2,L3.26,0.9,2,DCM,CCC(/C=C/C)=O,25,1,99
198,24,-0.01,-0.17,0,-0.01,-0.17,0,0,1,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.26,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,25,1,99
199,1,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.26,0.9,2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,95
200,1,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.26,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,24,63
201,2.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1,95
202,0.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0,0,Lam,170.1226604,OB(C1=CC=CC=C1C(F)(F)F)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1,98
203,0.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0,0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1,92
204,0.5,-0.01,-0.17,0,-0.01,-0.17,0,0,0,286.1721507,76.88830503,153.7766101,153.7766101,21.5742147,0,0,76.88830503,21.5742147,0,32.69197045,292.9506265,1,[Rh(C2H4)2Cl]2,18.37582915,13.86399135,0,0,Lam,201.3647746,COC(C=CC1=C2C=CC=C1)=C2B(O)O,1.1,L3.26,1.5,3.3,MeOH/CH2Cl2,O=C(N1CC2=CC=CC=C2)C=CC1=O,25,1,98
205,1,0,-0.17,0,0,-0.17,0,0,0,346.1932801,102.9745172,205.9490344,205.9490344,21.5742147,0,0,102.9745172,21.5742147,0,32.69197045,345.1230509,1,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.2,L3.27,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,30,3,95
206,2,0,-0.17,0,0,-0.17,0,0,0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0,0,147.8856292,21.5742147,0,32.69197045,434.9452748,1,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.28,0.9,2,DCM,O=C1C=CCC1,30,3,80
207,2.5,0,-0.17,0,0,-0.17,0,0,1,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0,0,147.8856292,21.5742147,0,32.69197045,434.9452748,1,[Rh(C2H4)2Cl]2,20.77331772,0,21.5742147,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.28,0.9,2,DCM,CCC(/C=C/C)=O,30,3,99
208,1.5,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,111.4802755,111.4802755,0,0,0,111.4802755,21.5742147,0,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.60,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,1,89
209,1.5,0,-0.17,0,0,-0.17,0,0,1,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0,0,147.8856292,21.5742147,0,32.69197045,434.9452748,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.28,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,99
210,4,0,-0.17,0,0,-0.17,0,0,0,558.1216892,147.8856292,295.7712584,295.7712584,21.5742147,0,0,147.8856292,21.5742147,0,32.69197045,434.9452748,1,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.28,0.9,2,MeOH/CH2Cl2,O=C1C=CCO1,30,3,76
211,25.5,0,0,0,0,-0.17,0,0,1,466.2355388,155.1469416,310.2938831,310.2938831,21.5742147,0,0,155.1469416,21.5742147,0,32.69197045,449.4678996,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.29,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,99
212,1,-0.17,0,0,0,0,0,0,0,150.1044651,64.9564121,64.9564121,64.9564121,0,0,0,0,0,0,20.25598522,160.3207023,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.3,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2,70
213,16.5,-0.01,0,0,-0.01,0,0,0,1,318.1619799,76.88830503,153.7766101,153.7766101,30.36444165,0,0,76.88830503,30.36444165,0,32.69197045,310.5310804,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.30,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,98
214,21.5,-0.01,0,0,-0.01,0,0,0,1,346.1932801,76.88830503,153.7766101,153.7766101,47.66042687,0,0,76.88830503,47.66042687,0,32.69197045,345.1230509,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.31,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,98
215,12.75,-0.01,0.45,0,-0.01,0.45,0,0,1,374.1518092,76.88830503,153.7766101,153.7766101,53.81419488,0,0,76.88830503,53.81419488,0,32.69197045,357.4305869,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.32,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,95
216,13.5,-0.01,0.45,0,-0.01,0.45,0,0,1,402.1831093,94.18429025,188.3685805,188.3685805,53.81419488,0,0,94.18429025,53.81419488,0,32.69197045,392.0225573,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.33,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,98
217,7.625,0,0.45,0,0,0.45,0,0,1,510.1265784,112.3869671,224.7739342,224.7739342,53.81419488,0,0,112.3869671,53.81419488,0,32.69197045,428.427911,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.34,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,93
218,12.5,0,0.45,0,0,0.45,0,0,1,434.1729386,102.9745172,205.9490344,205.9490344,53.81419488,0,0,102.9745172,53.81419488,0,32.69197045,409.6030112,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.36,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,99
219,14.75,-0.09,0.45,0,-0.09,0.45,0,0,1,430.2144094,111.4802755,222.9605509,222.9605509,53.81419488,0,0,111.4802755,53.81419488,0,32.69197045,426.6145278,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.37,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,96
220,6.25,0,0.45,0,0,0.45,0,0,1,646.1013477,147.8856292,295.7712584,295.7712584,53.81419488,0,0,147.8856292,53.81419488,0,32.69197045,499.4252352,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.38,0.9,2,MeOH/CH2Cl2,CC(/C=C/CCCCC)=O,30,3,43
221,14,0,0.45,0,0,0.45,0,0,1,554.2151973,155.1469416,310.2938831,310.2938831,53.81419488,0,0,155.1469416,53.81419488,0,32.69197045,513.9478599,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.39,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,98
222,2,0,0,0,0,0,0,0,0,164.1201151,82.25239732,82.25239732,82.25239732,0,0,0,0,0,0,20.25598522,177.6166876,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.4,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2,90
223,2,0,0,0,0,0,0,0,0,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.5,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,2,95
224,2.5,-0.14,0,0,0,0,0,0,0,164.1201151,64.9564121,64.9564121,64.9564121,0,0,0,0,0,0,32.69197045,173.8166876,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.17,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1,98
225,6,0,0,0,0,0,0,0,0,270.1619799,163.6526998,163.6526998,163.6526998,0,0,0,0,0,0,32.69197045,272.5129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.18,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1,98
226,2,0,0,0,0,0,0,0,0,248.2140155,168.7323234,168.7323234,168.7323234,0,0,0,0,0,0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.19,1.5,3.3,MeOH/water,O=C1CCCC=C1,25,1,98
227,95,0,0,0,0,-0.17,-0.03,-0.27,0,254.1670653,0,0,0,0,0,94.18429025,0,21.5742147,94.18429025,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.46,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,56
228,91.5,0,0,0,0,-0.17,0,-0.27,0,296.2140155,0,0,0,0,0,146.0722459,0,21.5742147,146.0722459,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,18.25910483,21.5742147,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.47,1,2.2,MeOH/CH2Cl2,O=C1C=CCO1,25,1,58
229,15,0,0,0,0,-0.17,0,-0.27,1,296.2140155,0,0,0,0,0,146.0722459,0,21.5742147,146.0722459,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,20.21646842,0,18.72206172,0,Lam,234.8336777,CC1(C)OB(C2=CC=CC=C2O)OC1(C)C,2,L3.47,5,10,dioxane/H2O,ClC1=CC(C(F)(F)F)=CN=C1/C=C/CCC,80,16,73
230,1.5,0,0,0,0,0,0,0,0,270.1619799,180.948685,180.948685,180.948685,0,0,0,0,0,0,20.25598522,276.3129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.5,0.25,0.55,dioxane,O=C1C=CCC1,25,2,95
